depth,seed,month_index,layer,strength_raw,strength,polar_shift_raw,polar_shift_rad,phase_raw,phase_shift_rad,phase_shift_deg,fixed_phase_rad,learned_phase_unwrapped_rad,learned_phase_wrapped_rad
6,43,9,1,-0.33964862166826376,0.6728363372910642,0.2882630009671908,0.4406638134171402,-0.24653328479627176,-0.0632656919545406,-3.6248571369699443,4.71238898038469,4.649123288430149,4.649123288430149
6,43,10,1,-0.4556061243161267,0.573503675496024,0.052261117743821035,0.0820169165098609,0.5901949108505411,0.1387630414086058,7.95053662511219,5.235987755982989,5.374750797391594,5.374750797391594
6,43,11,1,-0.36925788547452043,0.6466575780298873,0.08258412414052901,0.1294287319633581,0.34265502295436207,0.08635338259414642,4.947684369323054,5.759586531581287,5.845939914175434,5.845939914175434
6,43,0,2,-0.40898865856086064,0.6123863758634147,-0.13396165607268273,-0.20917669589876614,-0.3827422187085738,-0.0955794370541615,-5.476298351439768,0.0,-0.0955794370541615,6.187605870125425
6,43,1,2,-0.17219813826253424,0.8294839315344079,-0.006222495928326801,-0.009774147598146321,-0.16678541131563324,-0.04326389789567641,-2.4788387547071817,0.5235987755982988,0.4803348777026224,0.4803348777026224
6,43,2,2,-0.5458135838673817,0.5026239919060793,-0.09088206514921439,-0.1423654715325039,0.18877841420664893,0.04884323360131484,2.798511143126909,1.0471975511965976,1.0960407847979126,1.0960407847979126
6,43,3,2,-0.13804003741142906,0.8628301175444193,0.01759062436765238,0.027628438511673306,0.10063608410323184,0.02625788170567614,1.5044658006890181,1.5707963267948966,1.5970542085005728,1.5970542085005728
6,43,4,2,-0.168243393200899,0.8333262605319025,0.02329902817702611,0.03659140696735152,0.18462328991726937,0.04779247989860783,2.7383073906540534,2.0943951023931953,2.142187582291803,2.142187582291803
6,43,5,2,0.032728720442176895,1.0327170394486167,-0.051901715053294814,-0.08145389664777841,0.3812920343938977,0.09525020945659153,5.457434999599777,2.6179938779914944,2.713244087448086,2.713244087448086
6,43,6,2,-0.138939431697501,0.8619477549752965,-0.08530367012714127,-0.13367062115444633,-0.16469933549470944,-0.042732496739612186,-2.448391711236329,3.141592653589793,3.098860156850181,3.098860156850181
6,43,7,2,0.10858856772478376,1.1081637646999885,-0.34223741938852337,-0.5175356132440436,0.1488651229733146,0.038687437538448395,2.2166268911290836,3.665191429188092,3.7038788667265403,3.7038788667265403
6,43,8,2,-0.43713595064285443,0.5887323726950466,0.08822511860466982,0.13822524489414587,-0.13342985825051648,-0.034726017524674246,-1.9896542434611684,4.1887902047863905,4.154064187261716,4.154064187261716
6,43,9,2,-0.3184608443554901,0.6918854539329431,0.16807013664902778,0.26154589972099,-0.3580023848061558,-0.08991585538014638,-5.151799024591064,4.71238898038469,4.622473125004543,4.622473125004543
6,43,10,2,-0.21025909913078028,0.7927855129890655,-0.323162006844121,-0.4906589989320496,0.0472675262733023,0.012365401807116405,0.7084853355312113,5.235987755982989,5.248353157790105,5.248353157790105
6,43,11,2,-0.12982086707653387,0.8709035598323797,0.14787845851432796,0.23060840054917855,0.03543550442955636,0.009273112352515087,0.5313102007497446,5.759586531581287,5.768859643933802,5.768859643933802
6,43,0,3,-0.24058787072251844,0.7639490589445914,0.025845068970384116,0.04058830258329863,0.07193099590225034,0.018799079296643477,1.0771079024294354,0.0,0.018799079296643477,0.018799079296643477
6,43,1,3,-0.49885663060590607,0.5387825179778294,-0.04186695578155854,-0.0657260623753269,-0.5733765981326348,-0.1355688207414244,-7.767521262049234,0.5235987755982988,0.3880299548568744,0.3880299548568744
6,43,2,3,-0.5530455234110129,0.49720071253818954,0.12377002428191673,0.1934307834932624,0.43400446383384034,0.10698758102482407,6.12993685303635,1.0471975511965976,1.1541851322214216,1.1541851322214216
6,43,3,3,-0.6038900119129883,0.4601881716823105,0.10992297648255706,0.17197450554446075,0.2581949612907831,0.06613221277677507,3.78909668197035,1.5707963267948966,1.6369285395716717,1.6369285395716717
6,43,4,3,-0.4844237277053419,0.5502205767784396,0.06094419951957725,0.09561257944286508,0.1121237971316675,0.029231546798215196,1.6748442601768854,2.0943951023931953,2.1236266491914106,2.1236266491914106
6,43,5,3,-0.6572370939837878,0.42347822738985275,0.3711446535846436,0.5576209518054212,0.2866001267676488,0.07304270387461557,4.185038656239338,2.6179938779914944,2.69103658186611,2.69103658186611
6,43,6,3,-0.49951832004561236,0.5382617431592485,0.303505838412109,0.46262724019945917,0.1822518264262764,0.04719206370967482,2.703906077076862,3.141592653589793,3.188784717299468,3.188784717299468
6,43,7,3,-0.6613102592806573,0.4207652757400131,0.44761839874319864,0.659639205346958,0.452350002740333,0.11095811867621065,6.357431902858587,3.665191429188092,3.7761495478643026,3.7761495478643026
6,43,8,3,-0.5637636487942489,0.489235436011371,0.035064797010403506,0.05505709122804778,0.16133016358737667,0.04187348061673303,2.399173712861662,4.1887902047863905,4.230663685403123,4.230663685403123
6,43,9,3,-0.7568108998976166,0.3608053254848461,-0.0920751806135872,-0.14422401634014323,0.13351463233432545,0.034747820597620147,1.9909034675213844,4.71238898038469,4.74713680098231,4.74713680098231
6,43,10,3,-0.6747338231440335,0.41191483749129454,-0.3008922100471644,-0.45887499437681567,-0.31780794039485516,-0.08050946572258144,-4.612852596757086,5.235987755982989,5.155478290260407,5.155478290260407
6,43,11,3,-0.3816945697285902,0.6358218000752387,-0.08084674257673938,-0.126717802378752,-0.42043208332510806,-0.10401142455227898,-5.9594156479889735,5.759586531581287,5.655575107029008,5.655575107029008
6,43,0,4,-0.2401498567085504,0.7643627095395926,0.043364592249345184,0.06807427661647879,0.12784658806910323,0.03328898907222362,1.9073185780955315,0.0,0.03328898907222362,0.03328898907222362
6,43,1,4,-0.35346252279746293,0.6605572967525322,-0.2380434272934663,-0.36701159076905543,0.2106333691667101,0.054342395024945,3.1135898835620703,0.5235987755982988,0.5779411706232438,0.5779411706232438
6,43,2,4,-0.5343804960394117,0.5112775612369264,-0.12430220023393376,-0.19425399337256638,0.12589174269404416,0.03278536176760285,1.8784628590932118,1.0471975511965976,1.0799829129642005,1.0799829129642005
6,43,3,4,-0.6134351510780804,0.45345933085788304,0.13507620650425262,0.2108961256559559,0.42896424202865036,0.10588616233068064,6.066830210385121,1.5707963267948966,1.6766824891255772,1.6766824891255772
6,43,4,4,-0.38965119292811407,0.6289405147075259,0.16409935350964766,0.25547755066294403,0.34504697645585347,0.08691102283425538,4.9796348015679595,2.0943951023931953,2.181306125227451,2.181306125227451
6,43,5,4,-0.288628469450832,0.719128031849857,0.2938418590010539,0.44872469546617644,-0.0008710750787407451,-0.00022804686466291639,-0.013066122876376181,2.6179938779914944,2.6177658311268317,2.6177658311268317
6,43,6,4,-0.4494360344517476,0.5785646854037503,0.15378862717901137,0.239683999234065,0.27127601723480615,0.06932755981120933,3.972176581123077,3.141592653589793,3.2109202134010024,3.2109202134010024
6,43,7,4,-0.3465822455465684,0.6666589731185562,0.10001874303911362,0.15658726883516255,-0.03515632334184778,-0.009200113894503358,-0.5271276971947095,3.665191429188092,3.6559913152935883,3.6559913152935883
6,43,8,4,-0.5037477179113072,0.5349405679408132,-0.055364742612032905,-0.08687798474561129,0.09967463483277028,0.026008682999780285,1.4901877665810637,4.1887902047863905,4.214798887786171,4.214798887786171
6,43,9,4,-0.6983664069567426,0.3966701528769677,-0.07448596475351578,-0.11678637655107353,0.54622450041036,0.13029368269305303,7.465278115528676,4.71238898038469,4.842682663077743,4.842682663077743
6,43,10,4,-0.5158683909369189,0.525495062697305,0.03778868402260342,0.05933008792716338,0.1519326614127473,0.03947262158968661,2.2616146234060173,5.235987755982989,5.275460377572675,5.275460377572675
6,43,11,4,-0.3333751396985392,0.6784497781494014,0.07352873352658232,0.11529096682338089,-0.6068213606137725,-0.14186534550298938,-8.128285556486524,5.759586531581287,5.617721186078298,5.617721186078298
6,43,0,5,-0.2879640207936128,0.7197401769269243,-0.08932526586551448,-0.13993980396576572,0.3556049113701329,0.08936178164995895,5.120052938312254,0.0,0.08936178164995895,0.08936178164995895
6,43,1,5,-0.35848596529749566,0.656120265292577,-0.16675871131256378,-0.25954259229579346,-0.22457843458501076,-0.05782559603286771,-3.313162600511756,0.5235987755982988,0.46577317956543113,0.46577317956543113
6,43,2,5,-0.2873266465094635,0.7203275931364728,0.07364223022954432,0.11546828514569221,-0.37673614035288866,-0.09421365173841593,-5.3980446171266045,1.0471975511965976,0.9529838994581817,0.9529838994581817
6,43,3,5,-0.3987421534502273,0.621127814082061,0.12912285010903005,0.201705947730775,-0.22375783956113926,-0.05762120870457631,-3.301452069214704,1.5707963267948966,1.5131751180903203,1.5131751180903203
6,43,4,5,-0.2227009711958059,0.7809090999082493,0.1805510483572723,0.2805668258109778,0.33610662977026257,0.08482225172557394,4.859957032671651,2.0943951023931953,2.1792173541187694,2.1792173541187694
6,43,5,5,-0.12455036375180005,0.8760897061740369,0.027099451866790414,0.042557302212511916,0.062063770912722596,0.01622742703946442,0.9297630817177837,2.6179938779914944,2.634221305030959,2.634221305030959
6,43,6,5,-0.3006401871200921,0.7081016379714713,0.2757632659052622,0.4225118079017858,0.08738029468330326,0.02281806282078429,1.307378696295318,3.141592653589793,3.1644107164105773,3.1644107164105773
6,43,7,5,-0.16626316795519663,0.8352521079637549,0.15560277004049575,0.24246652659392154,0.24115315200957796,0.061937717467257895,3.548769803547596,3.665191429188092,3.72712914665535,3.72712914665535
6,43,8,5,-0.22404896652265993,0.7796261891294125,-0.3931389583258859,-0.587577002854915,0.08811767387165118,0.023009629402053967,1.3183546528978203,4.1887902047863905,4.211799834188445,4.211799834188445
6,43,9,5,-0.6974889008809487,0.3972285361615814,-0.030630681938279836,-0.04809952067318249,-0.7408702879205311,-0.16484739878329016,-9.445060213992548,4.71238898038469,4.5475415816014,4.5475415816014
6,43,10,5,-0.13301299503799985,0.8677659351754057,0.20233064657547165,0.31355315447204624,-0.35740368681131746,-0.08977757712296172,-5.143876264055958,5.235987755982989,5.146210178860027,5.146210178860027
6,43,11,5,-0.280248671281025,0.7268647841149134,-0.1522513027342111,-0.23732484835903964,0.5960458935353417,0.13986107119389127,8.013449097588703,5.759586531581287,5.8994476027751785,5.8994476027751785
6,43,0,6,-0.42303363641266156,0.6005169739470919,-0.20228683467596612,-0.3134870764945234,0.0583199756081096,0.015250847336582343,0.8738091863845008,0.0,0.015250847336582343,0.015250847336582343
6,43,1,6,-0.4814232298276361,0.5526172966761108,-0.17585989571327282,-0.273427139456598,-0.3772339659352054,-0.09432708324652227,-5.404543763804901,0.5235987755982988,0.42927169235177653,0.42927169235177653
6,43,2,6,-0.6307791446426778,0.4414115160749237,-0.069261982764431,-0.10862282768921999,-0.01176179302436223,-0.003079088227716788,-0.1764187601965885,1.0471975511965976,1.044118462968881,1.044118462968881
6,43,3,6,-0.48737831653938135,0.547866840545074,0.10453734416765706,0.16361132538382353,-0.15750742981580512,-0.040897701960787604,-2.343265714137041,1.5707963267948966,1.5298986248341089,1.5298986248341089
6,43,4,6,-0.41614318778053916,0.6063236904733036,0.16631284823676873,0.25886130255376993,0.3933793552595111,0.0979836252014413,5.614048185434277,2.0943951023931953,2.1923787275946367,2.1923787275946367
6,43,5,6,-0.47105359184438383,0.5609497957516301,0.18254770329166664,0.28360201865760537,0.4932646763641576,0.11959093410476808,6.852055792230349,2.6179938779914944,2.7375848120962627,2.7375848120962627
6,43,6,6,-0.4377169985147945,0.5882497192689771,0.07940151263168606,0.12446215288217675,-0.43996464313535866,-0.10828418900033045,-6.204227017715867,3.141592653589793,3.033308464589463,3.033308464589463
6,43,7,6,-0.5069741543754737,0.5324157432653718,0.07203509871530402,0.11295715570351728,-0.14038469615226257,-0.036513077160580554,-2.0920452183367853,3.665191429188092,3.6286783520275114,3.6286783520275114
