encoding,depth,seed,tau,n_pairs,mean_fidelity,std_fidelity_over_time,median_fidelity,min_fidelity,max_fidelity,mean_infidelity,mean_log_fidelity,geometric_mean_fidelity,mean_fidelity_over_haar,median_fidelity_over_haar
learnable_seasonal_cdf,3,42,12,93,0.0552988798541892,0.0477939938991339,0.0500589394527621,0.0006886621751177,0.3505836454365527,0.9447011201458104,-3.312311331863801,0.0364318702220497,906.016847531036,820.1656639940545
learnable_seasonal_cdf,3,43,12,93,0.043894927234583,0.0404504118441529,0.0339321695376786,0.0032375913507194,0.2891489540636839,0.9561050727654168,-3.4379361669256503,0.0321309298212337,719.174487811409,555.9446657053262
learnable_seasonal_cdf,3,44,12,93,0.0629418207838923,0.0552965578148492,0.051302871143829,0.0073510127039758,0.4137166808813397,0.9370581792161078,-3.033107506166196,0.0481657300234773,1031.2387917232927,840.5462408204957
learnable_seasonal_cdf,3,45,12,93,0.0506232357361166,0.0451906734049508,0.041478888226411,0.0078823980844518,0.3185377022082413,0.9493767642638832,-3.2384738198444376,0.0392237118924927,829.4110943005353,679.5901047015179
learnable_seasonal_cdf,3,46,12,93,0.0656847476045606,0.0558497363323795,0.0554914650544447,0.0020383899616273,0.4046438283248966,0.9343152523954392,-3.094480846497092,0.0452985232438926,1076.178904753122,909.1721634520228
learnable_seasonal_cdf,4,42,12,93,0.0289453565672048,0.0413535444380901,0.018308340137132,6.491754848535512e-05,0.3352615411835263,0.9710546434327952,-4.305410794591751,0.0134953405900339,474.2407219970845,299.96384480677074
learnable_seasonal_cdf,4,43,12,93,0.034081867395457,0.0440923344117079,0.0232291024644865,0.0002463182414415,0.3340236198010513,0.9659181326045432,-3.993389336595796,0.0184371185004756,558.3973154071683,380.58561477814766
learnable_seasonal_cdf,4,44,12,93,0.03426211383473,0.0386833085721325,0.0236632847184195,0.0001598911189902,0.2547402538452289,0.96573788616527,-3.96251161851471,0.019015295097733,561.3504730682167,387.6992568265864
learnable_seasonal_cdf,4,45,12,93,0.0288356187085363,0.0379210529258559,0.022150262169478,0.0021782743957512,0.3369050921082934,0.9711643812914637,-3.9693847157640936,0.0188850492342718,472.4427769206594,362.90989538472775
learnable_seasonal_cdf,4,46,12,93,0.0192752377016184,0.0302498327023879,0.0122459049795692,5.255690129081508e-05,0.2287394418760991,0.9807247622983816,-4.678721815251932,0.0092908817641462,315.8054945033164,200.6369071852632
learnable_seasonal_cdf,5,42,12,93,0.0128992589189078,0.0192844707932695,0.0079742843030638,1.6791263255346463e-05,0.1618882087018709,0.987100741081092,-4.984490283279049,0.0068432652653643,211.3414581273865,130.6506740213981
learnable_seasonal_cdf,5,43,12,93,0.0118663173406098,0.0206424355077265,0.0051157625722059,0.0001143402379029,0.1701447655057761,0.9881336826593902,-5.388478907197269,0.0045689178007912,194.4177433085519,83.81665398302242
learnable_seasonal_cdf,5,44,12,93,0.0259070056319183,0.0343593697484509,0.0158631609014463,0.0003995867122587,0.2841796663797439,0.9740929943680818,-4.128637747019853,0.0161048027017382,424.4603802733499,259.90202820929755
learnable_seasonal_cdf,5,45,12,93,0.0272445875556058,0.0305470830209967,0.0182432544331108,0.0032187051313425,0.2407481039046702,0.972755412444394,-3.9875518635682594,0.0185450594270344,446.3753225110455,298.8974806320874
learnable_seasonal_cdf,5,46,12,93,0.0130116389266213,0.0290565893572278,0.0067314508792175,5.0502151619043714e-05,0.2683144915406376,0.9869883610733788,-5.339693225625944,0.0047973421862256,213.1826921737649,110.28809120510104
learnable_seasonal_cdf,6,42,12,93,0.0143856013519381,0.0277235059269079,0.0093286993790975,4.613890812309417e-05,0.2441562259237752,0.985614398648062,-5.107717658719486,0.0060498750580205,235.69369255015505,152.84141062713368
learnable_seasonal_cdf,6,43,12,93,0.0291180943020967,0.0365568863311325,0.0205711278180735,0.0006720525392348,0.2956418348403513,0.9708819056979032,-3.975998465064878,0.0187605603759322,477.0708570455534,337.03735817131763
learnable_seasonal_cdf,6,44,12,93,0.0090714841395917,0.0218275946217362,0.0032205947313734,5.3474701190256886e-06,0.1964092453083193,0.9909285158604084,-5.866264674101869,0.0028334374037255,148.6271961430719,52.76622407882246
learnable_seasonal_cdf,6,45,12,93,0.0154621673447928,0.0238321660626631,0.0092733930370875,1.233952638505835e-05,0.1880201859996308,0.9845378326552072,-4.958915073798696,0.0070205404705673,253.3321497770856,151.9352715196426
learnable_seasonal_cdf,6,46,12,93,0.0064977374852448,0.0155824206351632,0.0022191032387659,4.706535571014079e-07,0.1312659386201213,0.9935022625147552,-6.431741398254008,0.0016096453588529,106.45893095825096,36.357787463941406
learnable_seasonal_cdf_rz,1,42,12,93,0.4252613508206356,0.1296154576009872,0.4226472848232882,0.160482514930426,0.629506601253318,0.5747386491793643,-0.9100279557615868,0.4025129713196858,6967.481971845294,6924.653114544754
learnable_seasonal_cdf_rz,1,43,12,93,0.4740864563719612,0.1193522301434231,0.4829461497349206,0.2132044947529356,0.7100993701763361,0.5259135436280389,-0.7830921057319752,0.4569907606300719,7767.432501198212,7912.58971725694
learnable_seasonal_cdf_rz,1,44,12,93,0.5787275145135229,0.1319818159163834,0.6041039314947306,0.3456544502761128,0.8072063203684616,0.421272485486477,-0.5757101030700666,0.5623054321894432,9481.87159778956,9897.638813609668
learnable_seasonal_cdf_rz,1,45,12,93,0.5516257316646898,0.1325549307730029,0.5483577668345693,0.3108292003743678,0.826861729217079,0.4483742683353102,-0.6260568236839843,0.534696050369339,9037.835987594275,8984.293651817583
learnable_seasonal_cdf_rz,1,46,12,93,0.4694639039157281,0.1117524715186647,0.4500869779866667,0.2695093356816487,0.7721247051522493,0.5305360960842718,-0.7841926737825617,0.4564880878630413,7691.6966017552895,7374.225047333548
learnable_seasonal_cdf_rz,2,42,12,93,0.1387881461414571,0.0702755074682515,0.1222816622882941,0.0432189715224812,0.5131005784809949,0.8612118538585427,-2.0864699976196657,0.1241245232364349,2273.9049863816344,2003.4627549314107
learnable_seasonal_cdf_rz,2,43,12,93,0.1114303649699865,0.0656719724930009,0.1060135612682438,0.0150591947476288,0.3141641572495813,0.8885696350300137,-2.395126909632927,0.0911611089655678,1825.67509966826,1736.9261878189077
learnable_seasonal_cdf_rz,2,44,12,93,0.09845789137728,0.0516244525969469,0.0927564640046765,0.018474415687675,0.3811210052276462,0.90154210862272,-2.4292513659317287,0.0881027646309159,1613.1340923253565,1519.7219062526206
learnable_seasonal_cdf_rz,2,45,12,93,0.0814097965335903,0.0702994152347833,0.0685799002283025,0.0014238813916204,0.5109656595363785,0.9185902034664096,-2.8406952822388334,0.0583850577553828,1333.818106406345,1123.6130853405082
learnable_seasonal_cdf_rz,2,46,12,93,0.0999055040721111,0.0651187244998138,0.0855630303716488,0.0055019347207119,0.2977786284119135,0.9000944959278886,-2.559331260835944,0.0773564544404617,1636.8517787174694,1401.8646896090952
learnable_seasonal_cdf_rz,3,42,12,93,0.0551139915858035,0.049895701561767,0.0468388029748183,0.0008507462707266,0.3648119742872444,0.9448860084141965,-3.31125189135168,0.0364704880743417,902.987638141806,767.4069479394237
learnable_seasonal_cdf_rz,3,43,12,93,0.0673019461787686,0.0554449770362345,0.0539555010356736,0.0059032686442539,0.3708627239655178,0.9326980538212314,-2.9942899556820195,0.0500721679256322,1102.675086192946,884.0069289684778
learnable_seasonal_cdf_rz,3,44,12,93,0.0735124623613895,0.0597555527296446,0.0625582136240383,0.0065228771478359,0.4496215891033912,0.9264875376386104,-2.854666169163725,0.0575750382362416,1204.428183329007,1024.9537720162436
