encoding,depth,seed,tau,n_pairs,mean_fidelity,std_fidelity_over_time,median_fidelity,min_fidelity,max_fidelity,mean_infidelity,mean_log_fidelity,geometric_mean_fidelity,mean_fidelity_over_haar,median_fidelity_over_haar
same_scalar_rxryrz,5,42,3,102,7.360840160355448e-05,7.4064942047337e-05,4.715893629798803e-05,1.325073712025508e-06,0.0003794484263081,0.9999263915983964,-10.094443377024302,4.130845418936063e-05,1.2060000518726366,0.7726520123062359
same_scalar_rxryrz,5,42,4,101,6.476447799205729e-05,6.934176975510872e-05,4.265251973758501e-05,3.360606501820306e-07,0.0004559746615116,0.999935235522008,-10.283270654323257,3.420048768085511e-05,1.0611012074218666,0.6988188833805928
same_scalar_rxryrz,5,42,5,100,4.9759850572682046e-05,5.465866650210472e-05,3.489990858406891e-05,4.541934963523935e-07,0.000351852695008,0.9999502401494272,-10.44263030494141,2.91624013047984e-05,0.8152653917828226,0.571800102241385
same_scalar_rxryrz,5,42,6,99,6.664618421665258e-05,7.056092413274852e-05,4.679554493502413e-05,6.703913205400401e-07,0.0003638284707227,0.9999333538157834,-10.168007995534904,3.837869785968569e-05,1.0919310822056358,0.7666982082154353
same_scalar_rxryrz,5,42,7,98,6.480757854769206e-05,6.625618359078134e-05,4.6185920737304046e-05,5.9066408151513e-07,0.0003754612985236,0.9999351924214523,-10.291047422673266,3.393554992572175e-05,1.061807366925387,0.7567101253599895
same_scalar_rxryrz,5,42,8,97,4.8747031228926975e-05,5.1542233392710895e-05,3.1657640696209335e-05,2.470534685595322e-07,0.0002534700324893,0.999951252968771,-10.57810758526035,2.5467496007252525e-05,0.7986713596547396,0.5186787851666937
same_scalar_rxryrz,5,42,9,96,7.092567087905347e-05,5.798413970140913e-05,5.935315850161938e-05,5.990816116569142e-07,0.000263107452334,0.9999290743291208,-10.038021344685092,4.370616699356833e-05,1.162046191682412,0.972442148890532
same_scalar_rxryrz,5,42,10,95,7.102987707303838e-05,6.526514368368562e-05,4.693697400224576e-05,8.847263651173143e-07,0.000261262629183,0.9999289701229268,-10.091448257209631,4.143236342789449e-05,1.1637535059646609,0.7690153820527945
same_scalar_rxryrz,5,42,11,94,7.859811392342693e-05,7.670456568863835e-05,5.272987793695969e-05,1.9285599383156547e-06,0.0003808688631363,0.9999214018860768,-9.97199319743248,4.668940944755526e-05,1.287751498521427,0.8639263201191476
same_scalar_rxryrz,5,42,12,93,6.534132545797989e-05,6.309433465326708e-05,5.40318052790626e-05,7.297789823414923e-07,0.0004133132750344,0.9999346586745422,-10.131374547052978,3.981071156628119e-05,1.0705522763035424,0.8852570976921617
same_scalar_rxryrz,5,42,13,92,5.646775265168276e-05,6.358969440416011e-05,3.244136886013655e-05,8.33423201555267e-07,0.0003677290811156,0.9999435322473482,-10.433103062168232,2.9441566306642088e-05,0.9251676594451704,0.5315193874044772
same_scalar_rxryrz,5,42,14,91,8.874573035009703e-05,9.487869448012126e-05,5.5843003744977046e-05,1.2410570017333557e-06,0.0004516472682048,0.99991125426965,-10.014894173183162,4.472874611653011e-05,1.4540100460559895,0.914931773357704
same_scalar_rxryrz,5,42,15,90,5.768357790541702e-05,6.3725877504152e-05,4.568786214120902e-05,1.355157149173162e-07,0.0003594580264556,0.9999423164220946,-10.45839188234904,2.8706359271216556e-05,0.9450877404023524,0.7485499333215686
same_scalar_rxryrz,5,42,16,89,7.784296910748384e-05,8.862604879309901e-05,4.034099679662421e-05,8.534196433508867e-07,0.0004135576415643,0.9999221570308926,-10.07072071785766,4.23001164966608e-05,1.2753792058570153,0.660946891515891
same_scalar_rxryrz,5,42,17,88,5.7342424419765785e-05,5.1583535026986565e-05,4.667242318742523e-05,6.910930303104921e-08,0.0002203929039788,0.9999426575755802,-10.350695313250036,3.1970552498884324e-05,0.9394982816934426,0.764680981502775
same_scalar_rxryrz,5,42,18,87,7.371538861750908e-05,7.531686492862793e-05,4.786376070984904e-05,1.7866707258758174e-06,0.0003813387875992,0.9999262846113822,-10.0259428930395,4.4237270817306816e-05,1.2077529271092688,0.7841998554701667
same_scalar_rxryrz,5,42,19,86,7.48207544843124e-05,8.340339283528672e-05,4.701209996328647e-05,1.0051672564270045e-06,0.0003643931385821,0.999925179245516,-10.118818739987358,4.031371840006806e-05,1.2258632414709745,0.7702462457984856
same_scalar_rxryrz,5,42,20,85,7.048328038870911e-05,7.498304261778458e-05,4.467545130728691e-05,1.177994305209211e-06,0.0003257170484275,0.9999295167196112,-10.146137174912212,3.922731765535108e-05,1.15479806588861,0.7319625942185888
same_scalar_rxryrz,5,42,21,84,6.62206440712188e-05,5.837153080422576e-05,4.959299834821244e-05,8.061152105816897e-07,0.0002365599511821,0.9999337793559288,-10.137818571628848,3.9554995168834384e-05,1.0849590324628489,0.8125316849371126
same_scalar_rxryrz,5,42,22,83,5.862102050260215e-05,5.74604205444349e-05,4.3561244226098e-05,9.725976583076424e-08,0.0002702080074492,0.9999413789794974,-10.346010975827452,3.2120664667908315e-05,0.9604467999146336,0.7137074254003896
same_scalar_rxryrz,5,42,23,82,8.574633690078849e-05,0.0001008271229341,4.878059145042083e-05,9.79249335458869e-07,0.0005340536352749,0.9999142536630992,-10.032536179923952,4.394656121884382e-05,1.4048679837825186,0.7992212103236949
same_scalar_rxryrz,5,42,24,81,7.826999656726361e-05,7.62272082198129e-05,5.351372807515537e-05,2.0646425584338766e-06,0.0004284838532824,0.9999217300034328,-9.945097580601177,4.796218928986067e-05,1.282375623758047,0.8767689207833456
same_scalar_rxryrz,5,42,25,80,9.055022172128068e-05,9.332111900723382e-05,5.37147849413987e-05,5.343442951517799e-07,0.0004299566883497,0.9999094497782788,-9.849489315781907,5.277413705389754e-05,1.4835748326814626,0.8800630364798763
same_scalar_rxryrz,5,42,26,79,6.491266475739402e-05,8.942008878910966e-05,3.828359856791832e-05,9.511987211209044e-07,0.0004883345442672,0.9999350873352424,-10.356875113592492,3.177359008861981e-05,1.0635290993851436,0.6272384789367738
same_scalar_rxryrz,5,42,27,78,6.250423838045112e-05,6.452111098880957e-05,4.5265460524854106e-05,1.0591697016518688e-06,0.0004189465895972,0.9999374957616196,-10.20416411420268,3.7015859049148016e-05,1.024069441625311,0.7416293052392097
same_scalar_rxryrz,5,42,28,77,6.220286070148229e-05,5.426254042822336e-05,4.191676447481128e-05,2.118488517321557e-06,0.0002163203104479,0.9999377971392984,-10.151420740523204,3.902060412191953e-05,1.019131669733086,0.6867642691553081
same_scalar_rxryrz,5,42,29,76,7.277142571161472e-05,8.561015481362183e-05,4.6366902991314205e-05,2.6312989640475223e-08,0.0004495706252834,0.9999272285742884,-10.403081374306618,3.033885346509284e-05,1.1922870388590956,0.7596753386096919
same_scalar_rxryrz,5,42,30,75,6.273860809567983e-05,6.096777309003048e-05,4.072873729546406e-05,6.019545311419516e-08,0.0002901689143959,0.9999372613919044,-10.207370676447978,3.689735548910273e-05,1.0279093550396183,0.6672996318488832
same_scalar_rxryrz,5,42,31,74,8.758531222020995e-05,9.315724882696605e-05,5.627294545186439e-05,1.5196576559449636e-06,0.0005271317718229,0.99991241468778,-9.99724133589692,4.552534582986744e-05,1.43499775541592,0.921975938283346
same_scalar_rxryrz,5,42,32,73,5.282080339100756e-05,5.510689992272933e-05,3.645015923306414e-05,1.4450830654164472e-06,0.0003600419973893,0.9999471791966088,-10.270759784580235,3.463105328641875e-05,0.8654160427582679,0.5971994088745228
same_scalar_rxryrz,5,42,33,72,5.706837588673244e-05,5.016810584211361e-05,4.6804659856447146e-05,2.025663246408832e-06,0.0002278454788165,0.9999429316241132,-10.286550843296617,3.408848740973155e-05,0.9350082705282242,0.76684754708803
same_scalar_rxryrz,5,42,34,71,6.834402690304088e-05,6.40357862203346e-05,4.617413885597066e-05,9.922879066298058e-07,0.0003063400461332,0.9999316559730972,-10.096662458556368,4.121688899444203e-05,1.1197485367794218,0.7565170910162233
same_scalar_rxryrz,5,42,35,70,6.345760737394694e-05,6.765048178954563e-05,4.072551976548354e-05,2.509065154330609e-07,0.000311833100032,0.999936542392626,-10.223235728674242,3.631659608774544e-05,1.0396894392147469,0.6672469158376824
same_scalar_rxryrz,5,42,36,69,7.418081606485257e-05,9.842755666008448e-05,4.72465764100094e-05,1.1450220410336747e-06,0.0006340102617337,0.9999258191839352,-10.239832268729982,3.571884030565836e-05,1.2153784904065446,0.774087907901594
same_scalar_rxryrz,5,42,37,68,5.5961395771044926e-05,5.131623104556518e-05,4.088032918746881e-05,6.520235368110383e-07,0.0002449763936696,0.9999440386042292,-10.34930296211933,3.2015097737916025e-05,0.9168715083128,0.669783313407489
same_scalar_rxryrz,5,42,38,67,7.340109240867176e-05,7.864441604149066e-05,4.532745511555097e-05,5.942227342893981e-09,0.0004058260927654,0.9999265989075912,-10.16269249192084,3.858324311577446e-05,1.2026034980236782,0.742645024613187
same_scalar_rxryrz,5,42,39,66,7.787283665820961e-05,8.635871737513492e-05,4.5384784990363576e-05,3.279463979339901e-07,0.0004204480233522,0.9999221271633416,-10.055347038221166,4.295544946856994e-05,1.2758685558081062,0.7435843172821168
same_scalar_rxryrz,5,42,40,65,5.149808241863314e-05,4.994159078964317e-05,3.830689213591373e-05,1.667018273061615e-07,0.0002190961425994,0.9999485019175812,-10.452608068000602,2.8872872600762657e-05,0.8437445823468853,0.6276201207548106
same_scalar_rxryrz,5,43,1,104,6.894795355922038e-05,7.32446134362043e-05,5.043713708074016e-05,1.9119951601504443e-07,0.0004048742722819,0.9999310520464408,-10.207740029232584,3.688372986459424e-05,1.1296432711142668,0.8263620539308467
same_scalar_rxryrz,5,43,2,103,6.384508670715333e-05,6.786712216576289e-05,3.7273743777359486e-05,4.073777341650058e-06,0.0003649526827498,0.9999361549132928,-10.121020707370434,4.022504656912865e-05,1.0460379006100002,0.6106930180482578
same_scalar_rxryrz,5,43,3,102,5.401216435632483e-05,4.400906551063311e-05,4.66591269007321e-05,8.655209964985149e-07,0.0001978927648533,0.9999459878356436,-10.295488070736836,3.378518819051828e-05,0.884935300814026,0.7644631351415947
same_scalar_rxryrz,5,43,4,101,6.21896474474879e-05,6.424450165037706e-05,4.134382899087587e-05,1.089596857969297e-06,0.0003457991540571,0.9999378103525524,-10.238038805712636,3.5782958204122504e-05,1.0189151837796415,0.6773772941865103
same_scalar_rxryrz,5,43,5,100,7.165259741796632e-05,6.423697658577587e-05,6.21660851476954e-05,1.4457555470790394e-06,0.0003681403804752,0.9999283474025822,-10.015924367626258,4.468269053800796e-05,1.1739561560959602,1.0185291390598414
same_scalar_rxryrz,5,43,6,99,5.997949778478279e-05,5.382091485019446e-05,3.674051332261374e-05,2.013829659699094e-06,0.0002406447786189,0.9999400205022154,-10.207036051069084,3.69097043466688e-05,0.9827040917058812,0.6019565702777036
same_scalar_rxryrz,5,43,7,98,5.714625806248053e-05,5.941668383430436e-05,4.242769002381145e-05,2.6921861657726575e-07,0.0003129345124666,0.9999428537419376,-10.396547961991104,3.0537718630633736e-05,0.936284292095681,0.6951352733501268
same_scalar_rxryrz,5,43,8,97,5.465675415243618e-05,5.629299771572481e-05,4.171296755972503e-05,5.1029834035636987e-08,0.0003091142893158,0.9999453432458476,-10.408373964209478,3.0178706525446612e-05,0.8954962600335143,0.6834252604985349
same_scalar_rxryrz,5,43,9,96,7.074901771665911e-05,6.568803593963835e-05,5.490292662838439e-05,1.822703072845709e-07,0.0003013912960091,0.9999292509822832,-10.155408050291747,3.886532666132244e-05,1.1591519062697428,0.8995295498794499
same_scalar_rxryrz,5,43,10,95,6.341983766242301e-05,5.957612270558064e-05,4.1586078311800415e-05,1.531037608061887e-06,0.0002725380117162,0.9999365801623374,-10.17065269621042,3.827733179206776e-05,1.0390706202611386,0.681346307060538
same_scalar_rxryrz,5,43,11,94,7.481518410628972e-05,7.101326633144048e-05,4.716126576893136e-05,4.987380400041945e-07,0.0003527598874345,0.9999251848158938,-10.053130385586586,4.3050772388673856e-05,1.2257719763974508,0.7726901783581714
same_scalar_rxryrz,5,43,12,93,7.936344926591278e-05,6.544275118720542e-05,6.640161934651943e-05,3.5759368847622765e-07,0.0003119218656016,0.999920636550734,-9.923448541704271,4.901184562091254e-05,1.300290752772715,1.0879241313733743
same_scalar_rxryrz,5,43,13,92,7.136980191516432e-05,7.100704291401936e-05,4.993711826049265e-05,3.652662710834987e-06,0.0004374995103697,0.9999286301980848,-10.0555153167669,4.294822159616706e-05,1.1693228345780522,0.8181697455799116
same_scalar_rxryrz,5,43,14,91,8.067548324409571e-05,0.000104752159662,4.9988814475529646e-05,9.342063938629017e-08,0.000680097114793,0.999919324516756,-10.173929205062406,3.815212101474755e-05,1.321787117471264,0.8190167363670777
same_scalar_rxryrz,5,43,15,90,5.858820214538611e-05,5.834260741847006e-05,3.823671843162115e-05,2.601019121795195e-07,0.0002630395599825,0.9999414117978546,-10.42101612324375,2.979958403093637e-05,0.959909103950006,0.6264703947836809
same_scalar_rxryrz,5,43,16,89,5.643469267322052e-05,6.100879488453759e-05,3.778500744084408e-05,1.011611947379867e-06,0.0002577850095709,0.9999435653073268,-10.423600010539564,2.9722684656780943e-05,0.924626004758045,0.6190695619107893
same_scalar_rxryrz,5,43,17,88,6.300786244423119e-05,6.083851764163363e-05,4.41805411606614e-05,5.291407851398269e-07,0.0003405157346976,0.9999369921375556,-10.255969113361902,3.5147076567629265e-05,1.0323208182862835,0.7238539863762763
same_scalar_rxryrz,5,43,18,87,6.386455189099999e-05,4.961142138861294e-05,5.2346859365533626e-05,8.549253067884537e-07,0.0001967217729788,0.9999361354481092,-10.131362484750664,3.981119177801568e-05,1.046356818182144,0.8576509438449029
same_scalar_rxryrz,5,43,19,86,5.381139717361592e-05,5.453369143970681e-05,3.650027489062284e-05,4.478165691075954e-07,0.0002866687401672,0.999946188602826,-10.41028041190748,3.0121227207928004e-05,0.8816459312925232,0.5980205038079646
same_scalar_rxryrz,5,43,20,85,6.000044345113176e-05,7.170511496722037e-05,3.597568709408038e-05,3.1631182135593536e-07,0.0004989016718315,0.9999399995565488,-10.320186672049148,3.2960961815635494e-05,0.9830472655033428,0.589425657349413
same_scalar_rxryrz,5,43,21,84,6.8824828794571e-05,6.252262606807741e-05,5.0781586779118174e-05,1.864933761692857e-07,0.0003472199998352,0.9999311751712054,-10.032838676898226,4.393326952749498e-05,1.1276259949702512,0.8320055177890722
same_scalar_rxryrz,5,43,22,83,6.65465807751638e-05,5.9150542747832586e-05,5.253632166719679e-05,1.933808532126199e-07,0.0002702940160219,0.9999334534192248,-10.157298626963234,3.879191819543864e-05,1.0902991794202836,0.8607550941953521
same_scalar_rxryrz,5,43,23,82,6.216628810667907e-05,5.9075196095334746e-05,4.244883371702342e-05,9.866937316031923e-07,0.0002641538751812,0.9999378337118932,-10.230220449207176,3.606381863098402e-05,1.01853246433983,0.6954816916197117
same_scalar_rxryrz,5,43,24,81,7.131923738683474e-05,8.015340811905272e-05,5.182099433064803e-05,9.112399716415817e-08,0.0005133656594967,0.9999286807626132,-10.319703012509692,3.297690755509095e-05,1.1684943853459004,0.8490351711133374
same_scalar_rxryrz,5,43,25,80,8.301084280726341e-05,8.353967299073088e-05,5.717506693141268e-05,3.985649695220656e-07,0.0004175515191676,0.9999169891571926,-9.964878435482776,4.702277799401768e-05,1.3600496485542035,0.9367562966042652
same_scalar_rxryrz,5,43,26,79,6.299305136571197e-05,5.675627427875761e-05,4.49930250988159e-05,1.4033973895070876e-06,0.0002482702472817,0.9999370069486344,-10.175234433518025,3.810235626500569e-05,1.032078153575825,0.7371657232189998
same_scalar_rxryrz,5,43,27,78,6.154241568705162e-05,5.470499137729658e-05,4.1824054181727184e-05,2.3674015613493965e-06,0.0002272395975517,0.999938457584313,-10.161432660058315,3.863188214687853e-05,1.0083109386166538,0.6852453037134182
same_scalar_rxryrz,5,43,28,77,5.94975688021114e-05,5.755752327868364e-05,3.8845260464235966e-05,4.289836350824268e-07,0.000227918145113,0.9999405024311978,-10.380702534507137,3.102545583401831e-05,0.9748081672537932,0.6364407474460421
same_scalar_rxryrz,5,43,29,76,6.419322535019811e-05,5.0433302744679074e-05,5.682492671916492e-05,1.1202070687886138e-06,0.0001942814129622,0.99993580677465,-10.10196900905744,4.099874878939571e-05,1.0517418041376458,0.931019599366798
same_scalar_rxryrz,5,43,30,75,8.055989704425734e-05,8.4824255376932e-05,5.83129386120898e-05,1.0451547992568782e-06,0.0005438524167806,0.9999194401029556,-9.94213355350586,4.810456141164607e-05,1.3198933531731123,0.9553991862204791
same_scalar_rxryrz,5,43,31,74,6.497258601452057e-05,5.891050342544096e-05,4.658328824253824e-05,5.419462876045039e-07,0.000330905133943,0.9999350274139857,-10.169152283361274,3.833480669978211e-05,1.064510849261905,0.7632205945657464
same_scalar_rxryrz,5,43,32,73,5.9515839765134365e-05,6.280690950881162e-05,3.850902899604695e-05,1.0717185390682131e-06,0.0003872744755787,0.999940484160235,-10.223276304958596,3.63151225251118e-05,0.9751075187119614,0.6309319310712332
same_scalar_rxryrz,5,43,33,72,5.184092977874891e-05,4.680220675562171e-05,3.941946679780134e-05,4.82172401106032e-07,0.0002186705651102,0.9999481590702212,-10.3106054161593,3.327828698444183e-05,0.8493617934950222,0.6458485440151771
same_scalar_rxryrz,5,43,34,71,6.56314028175179e-05,6.667414691885999e-05,4.6797437600219325e-05,1.324204878079922e-07,0.0003629971844777,0.9999343685971828,-10.2731573803148,3.454812147897721e-05,1.075304903762213,0.7667292176419934
same_scalar_rxryrz,5,43,35,70,4.941258747106264e-05,5.216967107927628e-05,3.216639780307311e-05,5.610331903996031e-07,0.0002680781212573,0.9999505874125292,-10.532567877313689,2.6654091889638205e-05,0.8095758331258902,0.5270142616055499
same_scalar_rxryrz,5,43,36,69,6.30046617525146e-05,5.722989137164391e-05,4.9248723229019045e-05,7.153406916232453e-07,0.0003262533192916,0.9999369953382476,-10.159337001640496,3.871292626663115e-05,1.0322683781531992,0.806891081384248
same_scalar_rxryrz,5,43,37,68,6.282574102492042e-05,7.360819555681096e-05,3.431795727160444e-05,7.529550790265077e-07,0.0004115168054945,0.9999371742589752,-10.260382016217983,3.4992317652235055e-05,1.029336940952296,0.5622654119379671
same_scalar_rxryrz,5,43,38,67,5.749301174727936e-05,6.673585655287347e-05,3.246783639885545e-05,6.11397068640826e-07,0.0003444590923287,0.9999425069882526,-10.517641968097038,2.7054912308733108e-05,0.941965504467425,0.5319530315588477
same_scalar_rxryrz,5,43,39,66,5.751972864633232e-05,6.905348973017595e-05,3.4396847820127526e-05,1.2483912735228446e-06,0.0004285652234752,0.9999424802713536,-10.254493455491826,3.519897991414876e-05,0.9424032341415088,0.5635579546849694
same_scalar_rxryrz,5,43,40,65,6.423101194027882e-05,6.701677579909612e-05,3.786440130778566e-05,1.7508753717810797e-07,0.0002605865375778,0.9999357689880598,-10.40192321186587,3.0374011140891386e-05,1.0523608996295282,0.6203703510267603
same_scalar_rxryrz,5,44,1,104,6.35195752106821e-05,6.250866052456056e-05,4.1151051942635454e-05,3.121294591146633e-06,0.0003689624628979,0.9999364804247894,-10.133665666193965,3.97196048909726e-05,1.0407047202518156,0.6742188350281393
same_scalar_rxryrz,5,44,2,103,5.570340778909485e-05,5.788006643999604e-05,3.5148682758774745e-05,8.693430143951337e-07,0.0003649498947327,0.999944296592211,-10.324811187333452,3.280888525515038e-05,0.91264463321653,0.5758760183197654
same_scalar_rxryrz,5,44,3,102,7.242845796870679e-05,6.819399796224964e-05,6.063830919691518e-05,1.118129717940588e-06,0.0003414995987533,0.9999275715420312,-10.120367338644018,4.025133694429477e-05,1.186667855359292,0.9934980578822584
same_scalar_rxryrz,5,44,4,101,6.956808362379984e-05,6.298197475010179e-05,4.9544752056271376e-05,2.1588499905725145e-06,0.000426529551592,0.999930431916376,-9.958963534810444,4.730173725002839e-05,1.1398034820923366,0.8117412176899502
same_scalar_rxryrz,5,44,5,100,5.911907524994896e-05,6.047544920061811e-05,3.4849491103902334e-05,7.153013713781013e-08,0.0002520560479827,0.9999408809247502,-10.41750092737118,2.990451973244454e-05,0.9686069288951638,0.5709740622463358
same_scalar_rxryrz,5,44,6,99,5.576894600471865e-05,5.268942894602001e-05,3.57459971154813e-05,1.6233461463182894e-06,0.0002666571345982,0.9999442310539952,-10.321382514518112,3.2921569256020765e-05,0.9137184113413104,0.5856624167400456
same_scalar_rxryrz,5,44,7,98,5.80501793431409e-05,5.763448736353707e-05,4.199413126907572e-05,3.652171208035316e-07,0.0002900892946585,0.9999419498206568,-10.405389993941249,3.026889337897774e-05,0.9510941383580204,0.6880318467125366
same_scalar_rxryrz,5,44,8,97,6.109692742116548e-05,6.066042939514527e-05,4.549689068007516e-05,6.66439588377786e-08,0.0003320911721082,0.9999389030725788,-10.263065496765616,3.489854232690297e-05,1.0010120588683753,0.7454210569023514
same_scalar_rxryrz,5,44,9,96,6.210584449652724e-05,5.733970744110215e-05,4.2379774840995045e-05,3.998919360489538e-07,0.000238012271321,0.9999378941555036,-10.228791630164745,3.6115384131898886e-05,1.0175421562311022,0.6943502309948628
same_scalar_rxryrz,5,44,10,95,6.284332656145437e-05,5.392637570617074e-05,4.874509356098149e-05,6.378612977852202e-10,0.0003024071583297,0.9999371566734386,-10.229680429240194,3.608329907257066e-05,1.0296250623828684,0.7986396129031207
same_scalar_rxryrz,5,44,11,94,6.31106329199327e-05,6.253088847279346e-05,4.759896614555889e-05,6.27890453147214e-07,0.000274306303157,0.99993688936708,-10.213466789883638,3.667310923433262e-05,1.0340046097601774,0.7798614613288368
same_scalar_rxryrz,5,44,12,93,7.305033946383883e-05,9.557648504200616e-05,4.7844230549779786e-05,1.283717260531196e-07,0.0007120631490881,0.9999269496605362,-10.149709759675137,3.908742477638109e-05,1.1968567617755357,0.783879873327592
same_scalar_rxryrz,5,44,13,92,5.753838246444029e-05,7.044125944405303e-05,4.051821902775318e-05,5.210602102098972e-08,0.0004649175860118,0.9999424616175356,-10.475403650401068,2.822214370474764e-05,0.9427088582973896,0.6638505005507082
same_scalar_rxryrz,5,44,14,91,8.057343281543542e-05,7.785982725417377e-05,5.775837325429046e-05,5.8208512839913435e-08,0.0004103469856133,0.9999194265671846,-9.973257066463548,4.6630437423183225e-05,1.320115123248094,0.9463131873982948
same_scalar_rxryrz,5,44,15,90,7.083195747803291e-05,7.549681795901886e-05,4.280691599851e-05,5.47472992852761e-07,0.0003992678921983,0.999929168042522,-10.253316154844782,3.5240444099093594e-05,1.1605107913200912,0.7013485117195878
same_scalar_rxryrz,5,44,16,89,6.41152294145772e-05,6.23303242166736e-05,4.496925316518953e-05,4.640856293979337e-08,0.0003124920583905,0.9999358847705856,-10.29771290512425,3.371010529652004e-05,1.0504639187284328,0.7367762438584653
same_scalar_rxryrz,5,44,17,88,6.455994471227891e-05,5.800500580527324e-05,5.1437278278994577e-05,4.488058315061613e-07,0.0002665546404509,0.9999354400552878,-10.217896037497242,3.651103415307526e-05,1.0577501341659776,0.8427483673230471
same_scalar_rxryrz,5,44,18,87,6.446730801341372e-05,6.364069136926764e-05,4.070154653094655e-05,3.422002860283512e-07,0.0002658558090129,0.9999355326919868,-10.349503691484124,3.200867201262068e-05,1.0562323744917703,0.6668541383630283
same_scalar_rxryrz,5,44,19,86,6.901164863559521e-05,8.453125954990028e-05,4.112772407803644e-05,1.1302413277959237e-06,0.0005203084344015,0.9999309883513644,-10.24386781508938,3.5574985730833976e-05,1.130686851245592,0.673836631294549
same_scalar_rxryrz,5,44,20,85,5.769339040766847e-05,5.764550314188665e-05,3.900653752680525e-05,1.7033971984336798e-07,0.000368966678598,0.9999423066095924,-10.347199811171972,3.208250117601046e-05,0.9452485084392402,0.6390831108391772
same_scalar_rxryrz,5,44,21,84,5.114868881264766e-05,4.7268292555890255e-05,3.7658339423534944e-05,7.530474780618642e-07,0.0002241751083841,0.9999488513111872,-10.38793981781908,3.080172639348432e-05,0.8380201175064192,0.6169942331151965
same_scalar_rxryrz,5,44,22,83,6.333311876819638e-05,5.7919429623865874e-05,4.777762520411168e-05,1.4654157083275936e-06,0.0002691713250355,0.9999366668812316,-10.19096839757251,3.750754678736226e-05,1.0376498178981295,0.7827886113441657
same_scalar_rxryrz,5,44,23,82,6.784349347446617e-05,8.376042496114011e-05,4.0893029940062734e-05,3.5534456062400608e-06,0.0005768862674425,0.9999321565065256,-10.169073964420976,3.833780915879255e-05,1.1115477970856538,0.6699914025379878
same_scalar_rxryrz,5,44,24,81,6.708577396471464e-05,6.282336398480774e-05,4.757929667439742e-05,1.3017786362161842e-06,0.0003114091148148,0.9999329142260353,-10.0628676058572,4.263361182329308e-05,1.0991333206378846,0.7795391967133273
same_scalar_rxryrz,5,44,25,80,7.692689659761962e-05,0.0001043641119081,4.061964641430214e-05,7.608118994278032e-08,0.0007243046448859,0.9999230731034026,-10.108424327512964,4.073494120675684e-05,1.2603702738554,0.6655122868519263
same_scalar_rxryrz,5,44,26,79,5.783372569114116e-05,5.251056428838861e-05,3.8850113967014586e-05,8.038445240791939e-08,0.0002248647683791,0.9999421662743088,-10.40460382045428,3.0292699337012546e-05,0.9475477617236568,0.636520267235567
same_scalar_rxryrz,5,44,27,78,6.0686136137865935e-05,6.516427026498638e-05,4.174787980771422e-05,6.748590816384465e-10,0.0003405547507357,0.9999393138638624,-10.343853187101589,3.2190049107555386e-05,0.9942816544827956,0.6839972627695898
same_scalar_rxryrz,5,44,28,77,6.634223692235064e-05,6.089596420524612e-05,4.863084401065904e-05,2.98392898282154e-07,0.0002376046762237,0.9999336577630776,-10.21396068121345,3.6655001175719184e-05,1.086951209735793,0.7967677482706377
same_scalar_rxryrz,5,44,29,76,6.469963594100627e-05,6.16342171686171e-05,4.278625817981713e-05,1.8308834222575104e-06,0.000327415379525,0.9999353003640588,-10.079168681630232,4.194427184262136e-05,1.0600388352574468,0.7010100540181239
same_scalar_rxryrz,5,44,30,75,6.067941062443201e-05,6.234919780928101e-05,3.996389559456254e-05,9.70941518866664e-07,0.0003020733935665,0.9999393205893756,-10.291044164973233,3.3935660477744e-05,0.994171463670694,0.6547684654213126
same_scalar_rxryrz,5,44,31,74,5.9648280696817686e-05,5.6374855431751855e-05,3.759367656372113e-05,4.991986128142928e-07,0.0002339157569878,0.9999403517193032,-10.281534746905814,3.425990812036998e-05,0.977277430936661,0.615934796820007
same_scalar_rxryrz,5,44,32,73,7.407897426757888e-05,6.273084727454033e-05,5.5929812036482895e-05,4.35454202613149e-07,0.0002453114748699,0.9999259210257322,-10.035087754522404,4.383457122571903e-05,1.2137099144000123,0.9163540404057358
same_scalar_rxryrz,5,44,33,72,5.525845199740017e-05,4.584944411549573e-05,4.528210922961872e-05,1.0693478398911332e-06,0.000206574944986,0.9999447415480028,-10.222595416200411,3.633985750372006e-05,0.9053544775254044,0.7419020776180731
same_scalar_rxryrz,5,44,34,71,7.28249375263411e-05,7.681495800035048e-05,4.344417018705749e-05,3.5449161513818255e-07,0.0003490710717847,0.9999271750624736,-10.183419591745464,3.7791755343088144e-05,1.1931637764315726,0.71178928434475
same_scalar_rxryrz,5,44,35,70,5.5995997130060434e-05,6.670095257979687e-05,3.9066669669446186e-05,6.820409378236977e-07,0.0004170137651206,0.9999440040028702,-10.431379123886312,2.9492365524654982e-05,0.9174384169789102,0.6400683158642063
same_scalar_rxryrz,5,44,36,69,6.46523432165736e-05,6.027979674237388e-05,4.777591914878453e-05,4.0355294166042673e-07,0.0002156773638304,0.9999353476567836,-10.294469273853396,3.381962597452805e-05,1.059263991260342,0.7827606593336858
same_scalar_rxryrz,5,44,37,68,6.693374063125753e-05,9.20580110493852e-05,3.219398131503231e-05,1.7449603086158597e-06,0.0005219222111957,0.9999330662593688,-10.316043013448637,3.309782414810851e-05,1.096642406502523,0.5274661898654893
